TL_fund_1,TL_fund_2,J_fund_1,J_fund_2,Phi_fund_1,Phi_fund_2
92.0668616423518,12.572833564335534,-0.6892121899293018,0.9895234937855929,0.8832037504091098,0.12038870214941418
91.8112887642827,12.394108180490056,-2.5213283403497604,2.251450901784791,0.880711169780209,0.11868193986231537
92.54813377625922,12.358970505239835,-4.472363145655009,4.030608734352644,0.8877303786026229,0.11838747827002981
92.60541687997326,12.199655346416336,-5.3162739988049,5.72153821641919,0.8882793788531068,0.11686971163922166
621.2029505351366,74.84014609978571,-5.313093566325352,5.298268870358887,0.8964864341838906,0.10793309322750654
625.0072533032832,72.32001099191902,-1.4769412304307912,1.4755411605427788,0.9021069941146496,0.10441254783868753
622.2595800946325,73.36715638347026,1.979772640037521,-3.249393496113157,0.8981406217495613,0.10590905718535254
618.3413966249632,75.547094733017,4.685943941376742,-6.684821970874393,0.8925083608033377,0.10908090644746736
184.38186346663494,23.80750205856031,3.5446073329236145,-6.142795395081411,0.8841988999003937,0.11430076922972035
183.5664666129813,24.385175175144216,0.7700411439782635,-3.05509169391864,0.8802833079049432,0.11695126205480931
184.04350132605967,24.004216660953574,-1.4560681816453374,1.0360125835747696,0.8825921277816828,0.1151414458515421
184.27184475446245,23.87687717051787,-4.306803569566893,4.158270320451109,0.8836375481442847,0.11456563320846652
617.7103999495353,75.5521326908814,-6.39304402990023,4.526644961193167,0.8915391451703594,0.10903320720316566
618.1820609904837,72.0388301753148,-2.691271122983705,-0.701247414743711,0.8919525862319985,0.103958721951719
621.3826646348075,71.40949176364002,1.1552183255019626,-3.876939270955936,0.8966647355719344,0.10303794465426076
620.420591397171,74.6118335685932,3.708490823924024,-8.154719231631569,0.8953243564047487,0.10769521362889008
187.74278940524434,23.887729724954628,3.592141812713484,-6.978055030149871,0.9003279664127337,0.11463233335705253
185.92576615543445,23.567766204767818,1.7804353220773363,-3.2590418984339773,0.8920171385981983,0.11309275026471988
184.58232610194565,24.580184983377933,-2.3486478863859097,0.4614218485524336,0.8853928257923402,0.11792977176066242
185.8589616079097,23.786550680331842,-3.9870720996800806,3.4702717767361575,0.8916700213972398,0.11420278022815225
623.9992565879513,76.08437027594923,-3.265526201739021,3.3779686794301793,0.9005650180973473,0.10983386564827982
629.4438877918836,72.33642948382692,-1.0764829304022783,-0.645955053378075,0.908370778636979,0.10444941110901317
629.3380600256927,71.43364246345257,2.545345429374166,-3.9621084912820512,0.9082939904344057,0.10314041933008704
625.228078927528,75.15485023238833,5.067330988182045,-7.924899598670445,0.9026184580466746,0.10862191711829264
186.59262662148504,24.008168600017093,3.5428505411222506,-6.325491532635508,0.8950415272425587,0.11526562327484557
186.59436124743547,24.324644442418453,1.5704203309249085,-2.6512604907800426,0.8952540477231408,0.11676676250842084
186.15589489473666,24.07690340753273,-1.4426024051850987,0.46708770291450796,0.8931172444629536,0.1156041649475596
187.01046644756357,23.662884019871797,-4.185207182496024,4.040779903221363,0.8970496384936797,0.11353683471418362
622.9118067116407,73.13057922389088,-4.487707669960552,4.850425536056049,0.8989872820690249,0.10561221019815577
625.4826255401562,71.82188112270413,-1.7881068514061844,1.8676613187438584,0.902632201747305,0.10375286460482464
624.4808865334913,70.426572297498,2.6290123281512625,-2.270452993969937,0.9012455996271512,0.10163951545682258
627.091398827049,72.7907763161608,4.468829906051644,-5.8781069570684314,0.9050026501444953,0.10500133955636445
188.49709089544996,23.802837439118772,4.096752303836954,-5.731197864107817,0.9041858705136078,0.11436173984815105
186.1982663917105,24.21011487705098,0.5749661651481562,-0.9000506651315566,0.8934120876466729,0.11614858176882059
185.8265158217222,24.09588742217651,-3.2652804384550236,2.3806115374007644,0.8916347716835619,0.11554042034167825
187.41871086326498,23.49759808669914,-5.312381329254612,5.882771737668323,0.8993849071229622,0.11265150438186756
625.965694447626,74.68464542808975,-5.119895025390103,6.441653188718554,0.9035431355258361,0.10778587037092503
624.2912374296482,72.97259587264607,-0.5201785138160935,1.9527760021697045,0.9012704147218051,0.10547860462895652
622.246892674214,70.01335238240779,1.7726131143994444,-2.236094277224168,0.898201459709807,0.10118379381810304
622.6701872876012,71.73426015716034,4.432423808753843,-6.169972465733353,0.89893146017147,0.10369528124056795
184.70640294996645,24.353517466703337,4.788345603569304,-5.849556940077405,0.8861435231377391,0.11695677366008549
185.17885183815372,24.051231586158863,0.9968616321815269,-2.7203251904910886,0.8882351255629826,0.11541930024918694
185.10956368742836,23.40183016744213,-0.8533919450463319,2.282472234895128,0.8879493335952349,0.1123593558147793
185.39466757497755,23.395270795590537,-4.046162550271784,5.244739282354147,0.8893440460318437,0.1121985686714822
620.9339876754207,76.53269880652282,-3.756991351430354,7.58302693411485,0.8965047577787476,0.11046077894377673
620.8444564908327,75.83238790048175,-2.8383392184571403,2.7006305357933744,0.8964482369236373,0.10970058336087032
624.448341767638,74.97246721806574,-0.46032339997958127,-1.5574399588761938,0.9017396382484898,0.10849589854754757
624.1555975513742,74.78590761043073,3.9474837538893364,-5.063637831636494,0.9014304775681239,0.10807479405807995
186.14132201912284,23.71499391881724,2.8259688032885397,-3.9913405150447634,0.8934750343910832,0.11393053771703292
185.5291939056037,24.533294270084067,-1.21849075100514,-0.3025312717699214,0.8904091428430304,0.11793684911018057
185.3712136224709,24.728008121821645,-3.3527671983871143,3.8267676140873585,0.8895347320976853,0.11881368564681896
186.75616182955542,24.63550378681783,-6.213711112552321,7.493332127150935,0.8960347522898008,0.11835741529923437
624.7949962599444,78.54480185604754,-6.660609943263421,7.361096560808298,0.9016937889878367,0.11345528975658588
626.5381212353168,73.54344460757467,-3.527760984548733,4.032043060541492,0.9041797384503868,0.10613628025680016
626.198176114731,73.71263854317719,-1.3378426822011082,-0.124662116035119,0.9035942583096745,0.10641042555202608
619.0089959195423,77.3101644704951,2.4215371010514684,-4.513155001725996,0.8935234113693697,0.11149655167037904
185.27003944621643,25.267645369851476,3.015373732839005,-4.0431601499166785,0.8887207540191281,0.12118569130057467
184.73029002673275,25.493911026527673,-0.16646355487794012,-0.1715855436612381,0.8859583344588265,0.12223597388259863
183.94090676839073,25.29516444113886,-3.398309052484066,3.1336302722681335,0.8825812303630547,0.12128989152821225
184.06573128804516,25.541456409483793,-6.158367938365806,6.471079375044144,0.8827212834042845,0.12239660655648485
614.0348392354406,76.60009107844752,-7.396867486495545,7.448845267024,0.8861550475649866,0.11052574600093917
621.4287395053816,73.83383340307653,-3.9993386902928565,2.280244458269611,0.8967678476882286,0.10650149964581475
621.4175173513968,73.64067962588157,-1.1615938022740917,-1.8867849444035263,0.896784229034184,0.10620294874815629
615.6212280462037,77.23468376047185,2.137598964478419,-4.756998397980083,0.8884877522270006,0.11121518759770414
184.6327394724763,25.17291129508034,1.5175601403553327,-4.7371606420014025,0.8860669516302891,0.12038313807690129
183.70998458689343,25.80458496189037,-0.613678241715258,-1.970939604641515,0.8814921701803968,0.12345954257675638
183.5218429205869,25.12012942562169,-3.9628465159198076,1.943880705758196,0.8806312240429847,0.12025740143789788
182.23334357258432,24.89911740627052,-6.384247117185527,5.846766453135553,0.874219299927236,0.11912892408222799
613.2378979475519,79.16765426741259,-7.165501832678907,6.686753623619922,0.8848515716321498,0.11407912995294765
615.5560978198953,73.82803775211434,-5.1184610535350945,2.360494415947155,0.8884665418262996,0.10637931550204019
614.8627355450943,72.61307843809695,0.9822910743809848,-1.8504484944192543,0.8873196740244725,0.10454085040222086
609.8730780149018,76.16035156020769,2.709272481787252,-6.905492171969148,0.8803123151264199,0.10972797505084537
183.22605368085956,25.12883299271607,2.626634517707175,-5.306874261370913,0.8789918089808217,0.12026572453304978
182.50921380320236,25.62490064171188,-0.3645602590708226,-1.4825234287748146,0.8756411056953274,0.12272209726995814
182.6561895106607,24.889122793865383,-3.5243224899287537,1.6238702073102937,0.8762130026153238,0.1192473224142535
181.551569638064,24.696105160682066,-6.6775232132961735,5.833145944301988,0.8710801498580995,0.11821914155847975
609.0698074368406,77.39004862955068,-7.922406879372233,7.068102440770934,0.8792834905393375,0.11149973293852218
613.1679433069825,74.53537301009601,-6.063435321053853,2.6371044869888767,0.8852099158379934,0.10749551405350907
618.8938438805295,72.00736636844954,-2.2318880780985335,-0.9923286487379506,0.8931621715642537,0.10388857456668982
615.4805238666971,75.30964794912053,0.866136217915609,-5.647259071563686,0.888311482108023,0.10867064101040341
184.4694404169854,24.32421390847409,1.1687347307882017,-5.215983865782318,0.8853217488718756,0.11657049034103814
184.19300691713636,24.37412381832478,-1.0467969739438445,-2.7132695002807456,0.8838828764157517,0.11678242308169819
183.9331210826492,24.15874849345784,-4.051204452413626,0.7397816103298175,0.8827805387538632,0.11570851407500458
183.8724864622979,23.607412808507817,-6.66697507672346,4.203276836499777,0.8824108656979633,0.11318736335644539
619.1343784607395,74.30242422803798,-7.374415368242095,4.34382589823145,0.8938999338271149,0.10723250331385151
615.6937236123151,71.38328291486756,-3.2310676758726364,0.16838300658245886,0.8888786981422879,0.10314038528962818
622.4762009210453,72.14955865772231,-3.0943651847491855,-3.1202942221917382,0.8988892582556356,0.10419572266244555
617.3412369593427,74.62782521613056,1.1999418759059508,-6.922682476623469,0.8910885710242253,0.10774532685089326
183.93066888680437,24.38014704721549,0.6364685755256936,-5.0045091840225755,0.8824013814389248,0.1169153811767518
183.22779135632044,24.74826316070514,-2.1686964544940137,-2.0000395499350003,0.8790706999273651,0.11852809224641615
182.81951322173452,24.55317846995355,-5.728013553773305,1.1331661143336016,0.8768664095900616,0.11768754554211538
183.1540478262222,23.53390342346293,-8.59340467051211,4.601670934586647,0.8784420626403863,0.11262216473014025
613.1872871928487,75.61110186209724,-9.664255241912935,6.105372519826945,0.8846016249290367,0.10891519053990915
613.5004535294252,71.17986916486086,-5.6359441039007985,2.721425163774493,0.8852475990944791,0.10258843756100786
614.4941449675323,73.52751518047614,-2.5854670172192677,-0.8766173622737551,0.8866824610736629,0.10599768166955399
616.6099377153713,75.12006996414544,0.05755384778261627,-6.285474998589917,0.889640824948796,0.10840947684087282
183.4067012632135,24.344326230936684,1.4872423845487421,-4.823404356740146,0.8797895374898267,0.11674118770783418
183.77666290131236,24.47245540870595,-1.7734968228457029,-2.2187620359601876,0.8814290782742055,0.11737548025376793
185.3690108323942,24.495340705674906,-4.891379792318948,1.6303417798986384,0.8891665665002932,0.11756842632580125
184.87613506172082,24.133643091782353,-8.769270694183493,4.803041351954544,0.8870206648858843,0.1159693507303857
615.9575994827061,75.98625716731755,-9.46829680056532,6.698915144459259,0.889084449822597,0.10966436807688967
615.8979301622375,73.78713885189653,-5.019447667100802,2.8638786075906144,0.8889589377422381,0.1064571844793701
615.170646591614,72.69214855230213,-2.7697328688036147,-1.9320086778656598,0.8876969878086471,0.10483636094598214
616.9471744731247,75.72782999521654,0.9321861555190165,-6.553211501669711,0.8901577376609443,0.10918352721658206
183.76891366165157,24.762062970918844,1.4276573439676452,-4.809409069759856,0.8815102590321422,0.11872047654612786
182.1174782485212,24.843468640520506,-1.7964637866057296,-1.5284755208022691,0.8738139498944033,0.11908810446335419
182.23470077406913,25.33389257921129,-4.915371876496969,2.1153615716969303,0.8739030235682281,0.12142613753050369
181.67214055891557,25.259666016830018,-7.176930296318427,4.766709626143598,0.8713555441723271,0.12112229344209222
613.2143576119887,78.6121518263193,-7.234310715620551,5.555131335565729,0.8847289579821295,0.11342059007992888
609.88356847137,73.61139283890166,-4.9472125537346345,1.3178265636661837,0.8799735182961432,0.10622251267365461
612.3928416716209,73.03349031836235,-2.015014969865894,-3.2707369727260125,0.8834774354582529,0.10534918233396068
606.5075698669092,78.09537318616279,1.3599360031689807,-8.113347546591207,0.8750391952968521,0.11257374488433404
183.03731854410992,25.278552508351048,1.1797348608839264,-7.1246947759737,0.8780554170710049,0.12117537503060413
182.6910686998146,25.02271848187468,-1.1178859105100836,-3.225983061933124,0.876138182775856,0.11999852328439241
182.71761006151343,24.80651605167456,-3.9872635669311483,0.10312374775794017,0.8763432483208722,0.11885162897947299
184.4583614784825,24.6654547357273,-6.955938848824731,4.849121609928261,0.8845006839179081,0.11835299552241231
612.7604710313828,74.88507086560215,-6.345113383792642,4.620181512374213,0.8843076009984662,0.10804288686559028
615.3953146435433,74.61870619973577,-4.062797518748033,1.5000847726815763,0.8880299914795315,0.10759579792603362
615.0486820182007,73.98378030939615,-1.0709965349662542,-2.356606422222853,0.8873806848275744,0.1067108573213573
610.9632222627342,77.15052855091375,0.20106441650162965,-4.972229293954831,0.8815823166739062,0.11126104939121592
183.11177666681675,24.555649137994973,0.2879708278108646,-5.094964752881284,0.8780290117177239,0.1177572044956787
183.63975084101978,24.511795319998413,-1.9654171309233688,-1.0732730648771969,0.880441272056853,0.11755432467206886
184.05536045826196,24.831580236956082,-3.888246171416021,2.7138060170786775,0.8823179354663456,0.11907249865238093
184.98696004211496,24.34603284703364,-7.218129450315157,5.989542580725542,0.8868883869377261,0.11680067493670947
619.9213229543415,75.8468604502693,-8.429989794902223,6.258794826280019,0.8945188152240746,0.10937233473653483
615.9471149337973,73.2808042973936,-3.1456778165673707,3.425715164454817,0.888926954021188,0.10570075393187708
612.7858839588414,73.59675312551305,-4.425548875964478,-0.8564177478334998,0.8842452183820958,0.10621718017472338
614.4752929118198,75.02526215703473,1.1001922658165422,-4.591488229345278,0.8867898308622676,0.10816485969797071
184.95443475157882,24.33497463053655,1.2190451931182082,-4.828489400837584,0.887031131366726,0.11656122348348431
184.55158178758987,24.472010737655275,-2.7164926191966767,-0.9281771138401627,0.8852184617734626,0.11724009070546931
185.57459380754955,24.26306806452818,-5.953479566979901,2.866062834820741,0.8903046550130249,0.11617183921224619
184.09359391577007,24.24974111256481,-8.619828188874951,6.196559727179281,0.8828122466606053,0.11613250145040244
617.5561469325028,76.3354357826146,-7.957091430401751,7.813499171463927,0.8912768779959906,0.11010853569039193
615.7004152161348,73.53633876726592,-6.833532708471903,4.236864907818082,0.8885021141234669,0.10607462204078731
620.3977337897279,74.01265315898749,-2.9808441436981874,-0.8204223119723792,0.8951519060967191,0.10678616733655759
619.7159821735644,76.471538055936,0.6546861054640604,-5.133558059319731,0.8940967363640314,0.11038912977099662
91.94669298652398,11.910234555889733,-0.07966362992068445,-5.503462883649741,0.8819485947811245,0.11427680924462141
92.69118015844597,12.095842594044994,-1.2020968719535252,-3.8185044829440615,0.889164044994773,0.11593340608612508
